old_package,old_class,new_class,status,notes
common.world.structure2,LOTRWorldGenAngmarHillmanVillage,,missing,
common.world.structure2,LOTRWorldGenAngmarTent,,missing,
common.world.structure2,LOTRWorldGenAngmarWargPit,,missing,
common.world.structure2,LOTRWorldGenBDBarrow,,missing,
common.world.structure2,LOTRWorldGenBeaconTower,,missing,
common.world.structure2,LOTRWorldGenBlackUrukFort,,missing,
common.world.structure2,LOTRWorldGenBlackrootFortress,,missing,
common.world.structure2,LOTRWorldGenBlackrootWatchfort,,missing,
common.world.structure2,LOTRWorldGenBlackrootWatchtower,,missing,
common.world.structure2,LOTRWorldGenBlueMountainsHouse,,missing,
common.world.structure2,LOTRWorldGenBlueMountainsSmithy,,missing,
common.world.structure2,LOTRWorldGenBreeBarn,,missing,
common.world.structure2,LOTRWorldGenBreeGarden,,missing,
common.world.structure2,LOTRWorldGenBreeGate,,missing,
common.world.structure2,LOTRWorldGenBreeGatehouse,,missing,
common.world.structure2,LOTRWorldGenBreeHedgePart,,missing,
common.world.structure2,LOTRWorldGenBreeHobbitBurrow,,missing,
common.world.structure2,LOTRWorldGenBreeHouse,,missing,
common.world.structure2,LOTRWorldGenBreeInn,,missing,
common.world.structure2,LOTRWorldGenBreeLampPost,,missing,
common.world.structure2,LOTRWorldGenBreeMarket,,missing,
common.world.structure2,LOTRWorldGenBreeMarketStall,,base,extended by: 
common.world.structure2,LOTRWorldGenBreeOffice,,missing,
common.world.structure2,LOTRWorldGenBreeRuffianHouse,,missing,
common.world.structure2,LOTRWorldGenBreeSmithy,,missing,
common.world.structure2,LOTRWorldGenBreeStable,,missing,
common.world.structure2,LOTRWorldGenBreeStructure,,base,extended by: LOTRWorldGenBreeBarn LOTRWorldGenBreeGarden LOTRWorldGenBreeGate LOTRWorldGenBreeGatehouse LOTRWorldGenBreeHedgePart LOTRWorldGenBreeHouse ...
common.world.structure2,LOTRWorldGenBreeWell,,missing,
common.world.structure2,LOTRWorldGenBurntHouse,,missing,
common.world.structure2,LOTRWorldGenCampBase,,base,extended by: LOTRWorldGenAngmarCamp LOTRWorldGenCorsairCamp LOTRWorldGenDolGuldurCamp LOTRWorldGenGundabadCamp LOTRWorldGenMordorCamp LOTRWorldGenMoredainMercCamp ...
common.world.structure2,LOTRWorldGenCorsairCamp,,missing,
common.world.structure2,LOTRWorldGenCorsairCampCage,,missing,
common.world.structure2,LOTRWorldGenCorsairCove,,missing,
common.world.structure2,LOTRWorldGenCorsairStructure,,base,extended by: LOTRWorldGenCorsairCampCage LOTRWorldGenCorsairCove LOTRWorldGenCorsairTent
common.world.structure2,LOTRWorldGenCorsairTent,,missing,
common.world.structure2,LOTRWorldGenDaleBakery,,missing,
common.world.structure2,LOTRWorldGenDaleFortress,,missing,
common.world.structure2,LOTRWorldGenDaleHouse,,missing,
common.world.structure2,LOTRWorldGenDaleSmithy,,missing,
common.world.structure2,LOTRWorldGenDaleStructure,,base,extended by: LOTRWorldGenDaleBakery LOTRWorldGenDaleFortress LOTRWorldGenDaleHouse LOTRWorldGenDaleSmithy LOTRWorldGenDaleVillageTower LOTRWorldGenDaleWatchtower
common.world.structure2,LOTRWorldGenDaleVillage,,missing,
common.world.structure2,LOTRWorldGenDaleVillageTower,,missing,
common.world.structure2,LOTRWorldGenDaleWatchtower,,missing,
common.world.structure2,LOTRWorldGenDolAmrothStables,,missing,
common.world.structure2,LOTRWorldGenDolAmrothWatchfort,,missing,
common.world.structure2,LOTRWorldGenDolAmrothWatchtower,,missing,
common.world.structure2,LOTRWorldGenDolGuldurAltar,,missing,
common.world.structure2,LOTRWorldGenDolGuldurCamp,,missing,
common.world.structure2,LOTRWorldGenDolGuldurForgeTent,,missing,
common.world.structure2,LOTRWorldGenDolGuldurSpiderPit,,missing,
common.world.structure2,LOTRWorldGenDolGuldurTent,,missing,
common.world.structure2,LOTRWorldGenDolGuldurTower,,missing,
common.world.structure2,LOTRWorldGenDorwinionBath,,missing,
common.world.structure2,LOTRWorldGenDorwinionBrewery,,missing,
common.world.structure2,LOTRWorldGenDorwinionCamp,,missing,
common.world.structure2,LOTRWorldGenDorwinionCaptainTent,,missing,
common.world.structure2,LOTRWorldGenDorwinionElfHouse,,missing,
common.world.structure2,LOTRWorldGenDorwinionGarden,,missing,
common.world.structure2,LOTRWorldGenDorwinionHouse,,missing,
common.world.structure2,LOTRWorldGenDorwinionTent,,missing,
common.world.structure2,LOTRWorldGenDunlandHillFort,,missing,
common.world.structure2,LOTRWorldGenDunlandStructure,,base,extended by: LOTRWorldGenDunlandHillFort LOTRWorldGenDunlendingHouse LOTRWorldGenDunlendingTavern
common.world.structure2,LOTRWorldGenDunlendingHouse,,missing,
common.world.structure2,LOTRWorldGenDunlendingTavern,,missing,
common.world.structure2,LOTRWorldGenDwarfHouse,,missing,
common.world.structure2,LOTRWorldGenDwarfSmithy,,missing,
common.world.structure2,LOTRWorldGenDwarvenMineEntrance,,missing,
common.world.structure2,LOTRWorldGenDwarvenMineEntranceRuined,,missing,
common.world.structure2,LOTRWorldGenDwarvenTower,,missing,
common.world.structure2,LOTRWorldGenEasterlingFortress,,missing,
common.world.structure2,LOTRWorldGenEasterlingGarden,,missing,
common.world.structure2,LOTRWorldGenEasterlingGatehouse,,missing,
common.world.structure2,LOTRWorldGenEasterlingHouse,,missing,
common.world.structure2,LOTRWorldGenEasterlingLamp,,missing,
common.world.structure2,LOTRWorldGenEasterlingLargeTownHouse,,missing,
common.world.structure2,LOTRWorldGenEasterlingMarketStall,,base,extended by: 
common.world.structure2,LOTRWorldGenEasterlingSmithy,,missing,
common.world.structure2,LOTRWorldGenEasterlingStables,,missing,
common.world.structure2,LOTRWorldGenEasterlingStatue,,missing,
common.world.structure2,LOTRWorldGenEasterlingStructure,,base,extended by: LOTRWorldGenEasterlingGarden LOTRWorldGenEasterlingHouse LOTRWorldGenEasterlingLamp LOTRWorldGenEasterlingMarketStall LOTRWorldGenEasterlingStables LOTRWorldGenEasterlingStatue ...
common.world.structure2,LOTRWorldGenEasterlingStructureTown,,base,extended by: LOTRWorldGenEasterlingFortress LOTRWorldGenEasterlingGatehouse LOTRWorldGenEasterlingLargeTownHouse LOTRWorldGenEasterlingSmithy LOTRWorldGenEasterlingTower LOTRWorldGenEasterlingTownHouse ...
common.world.structure2,LOTRWorldGenEasterlingTavern,,missing,
common.world.structure2,LOTRWorldGenEasterlingTavernTown,,missing,
common.world.structure2,LOTRWorldGenEasterlingTower,,missing,
common.world.structure2,LOTRWorldGenEasterlingTownHouse,,missing,
common.world.structure2,LOTRWorldGenEasterlingTownWall,,missing,
common.world.structure2,LOTRWorldGenEasterlingVillageFarm,,base,extended by: 
common.world.structure2,LOTRWorldGenEasterlingVillageSign,,missing,
common.world.structure2,LOTRWorldGenEasterlingWell,,missing,
common.world.structure2,LOTRWorldGenElfHouse,,missing,
common.world.structure2,LOTRWorldGenElvenForge,,base,extended by: LOTRWorldGenGaladhrimForge LOTRWorldGenHighElvenForge LOTRWorldGenWoodElvenForge
common.world.structure2,LOTRWorldGenGaladhrimForge,,missing,
common.world.structure2,LOTRWorldGenGondorBarn,,missing,
common.world.structure2,LOTRWorldGenGondorBath,,missing,
common.world.structure2,LOTRWorldGenGondorCottage,,missing,
common.world.structure2,LOTRWorldGenGondorFortGate,,missing,
common.world.structure2,LOTRWorldGenGondorFortWall,,base,extended by: 
common.world.structure2,LOTRWorldGenGondorFortWallCorner,,missing,
common.world.structure2,LOTRWorldGenGondorFortress,,missing,
common.world.structure2,LOTRWorldGenGondorGatehouse,,missing,
common.world.structure2,LOTRWorldGenGondorHouse,,missing,
common.world.structure2,LOTRWorldGenGondorLampPost,,missing,
common.world.structure2,LOTRWorldGenGondorMarketStall,,base,extended by: 
common.world.structure2,LOTRWorldGenGondorObelisk,,missing,
common.world.structure2,LOTRWorldGenGondorSmithy,,missing,
common.world.structure2,LOTRWorldGenGondorStables,,missing,
common.world.structure2,LOTRWorldGenGondorStoneHouse,,missing,
common.world.structure2,LOTRWorldGenGondorStructure,,base,extended by: LOTRWorldGenBeaconTower LOTRWorldGenGondorBarn LOTRWorldGenGondorBath LOTRWorldGenGondorCottage LOTRWorldGenGondorFortGate LOTRWorldGenGondorFortWall ...
common.world.structure2,LOTRWorldGenGondorTavern,,missing,
common.world.structure2,LOTRWorldGenGondorTownBench,,missing,
common.world.structure2,LOTRWorldGenGondorTownGarden,,missing,
common.world.structure2,LOTRWorldGenGondorTownTrees,,missing,
common.world.structure2,LOTRWorldGenGondorTownWall,,missing,
common.world.structure2,LOTRWorldGenGondorTurret,,missing,
common.world.structure2,LOTRWorldGenGondorVillageFarm,,base,extended by: 
common.world.structure2,LOTRWorldGenGondorVillageSign,,missing,
common.world.structure2,LOTRWorldGenGondorWatchfort,,missing,
common.world.structure2,LOTRWorldGenGondorWatchtower,,missing,
common.world.structure2,LOTRWorldGenGondorWell,,missing,
common.world.structure2,LOTRWorldGenGrukHouse,,missing,
common.world.structure2,LOTRWorldGenGulfAltar,,missing,
common.world.structure2,LOTRWorldGenGulfBazaar,,missing,
common.world.structure2,LOTRWorldGenGulfFarm,,missing,
common.world.structure2,LOTRWorldGenGulfHouse,,missing,
common.world.structure2,LOTRWorldGenGulfPasture,,missing,
common.world.structure2,LOTRWorldGenGulfPyramid,,missing,
common.world.structure2,LOTRWorldGenGulfSmithy,,missing,
common.world.structure2,LOTRWorldGenGulfStructure,,base,extended by: LOTRWorldGenGulfAltar LOTRWorldGenGulfBazaar LOTRWorldGenGulfFarm LOTRWorldGenGulfHouse LOTRWorldGenGulfPasture LOTRWorldGenGulfPyramid ...
common.world.structure2,LOTRWorldGenGulfTavern,,missing,
common.world.structure2,LOTRWorldGenGulfTotem,,missing,
common.world.structure2,LOTRWorldGenGulfTower,,missing,
common.world.structure2,LOTRWorldGenGulfTownWall,,missing,
common.world.structure2,LOTRWorldGenGulfVillageLight,,missing,
common.world.structure2,LOTRWorldGenGulfVillageSign,,missing,
common.world.structure2,LOTRWorldGenGulfWarCamp,,missing,
common.world.structure2,LOTRWorldGenGundabadCamp,,missing,
common.world.structure2,LOTRWorldGenGundabadForgeTent,,missing,
common.world.structure2,LOTRWorldGenGundabadTent,,missing,
common.world.structure2,LOTRWorldGenHalfTrollHouse,,missing,
common.world.structure2,LOTRWorldGenHalfTrollWarlordHouse,,missing,
common.world.structure2,LOTRWorldGenHaradPyramid,,missing,
common.world.structure2,LOTRWorldGenHaradRuinedFort,,missing,
common.world.structure2,LOTRWorldGenHarnedorFarm,,missing,
common.world.structure2,LOTRWorldGenHarnedorFort,,missing,
common.world.structure2,LOTRWorldGenHarnedorHouse,,missing,
common.world.structure2,LOTRWorldGenHarnedorHouseRuined,,missing,
common.world.structure2,LOTRWorldGenHarnedorMarket,,missing,
common.world.structure2,LOTRWorldGenHarnedorPalisade,,missing,
common.world.structure2,LOTRWorldGenHarnedorPalisadeRuined,,missing,
common.world.structure2,LOTRWorldGenHarnedorPasture,,missing,
common.world.structure2,LOTRWorldGenHarnedorSmithy,,missing,
common.world.structure2,LOTRWorldGenHarnedorStables,,missing,
common.world.structure2,LOTRWorldGenHarnedorStructure,,base,extended by: LOTRWorldGenHarnedorFarm LOTRWorldGenHarnedorFort LOTRWorldGenHarnedorHouse LOTRWorldGenHarnedorMarket LOTRWorldGenHarnedorPalisade LOTRWorldGenHarnedorPasture ...
common.world.structure2,LOTRWorldGenHarnedorTavern,,missing,
common.world.structure2,LOTRWorldGenHarnedorTavernRuined,,missing,
common.world.structure2,LOTRWorldGenHarnedorTower,,missing,
common.world.structure2,LOTRWorldGenHarnedorVillageSign,,missing,
common.world.structure2,LOTRWorldGenHayBales,,missing,
common.world.structure2,LOTRWorldGenHighElfHouse,,missing,
common.world.structure2,LOTRWorldGenHighElvenForge,,missing,
common.world.structure2,LOTRWorldGenHighElvenTower,,missing,
common.world.structure2,LOTRWorldGenHobbitBurrow,,missing,
common.world.structure2,LOTRWorldGenHobbitFarm,,missing,
common.world.structure2,LOTRWorldGenHobbitHole,,missing,
common.world.structure2,LOTRWorldGenHobbitHouse,,missing,
common.world.structure2,LOTRWorldGenHobbitStructure,,base,extended by: LOTRWorldGenHobbitBurrow LOTRWorldGenHobbitHole LOTRWorldGenHobbitHouse LOTRWorldGenHobbitTavern
common.world.structure2,LOTRWorldGenHobbitTavern,,missing,
common.world.structure2,LOTRWorldGenHobbitWindmill,,missing,
common.world.structure2,LOTRWorldGenIthilienHideout,,missing,
common.world.structure2,LOTRWorldGenLamedonFortress,,missing,
common.world.structure2,LOTRWorldGenLamedonWatchfort,,missing,
common.world.structure2,LOTRWorldGenLamedonWatchtower,,missing,
common.world.structure2,LOTRWorldGenLebenninFortress,,missing,
common.world.structure2,LOTRWorldGenLebenninWatchfort,,missing,
common.world.structure2,LOTRWorldGenLebenninWatchtower,,missing,
common.world.structure2,LOTRWorldGenLossarnachFortress,,missing,
common.world.structure2,LOTRWorldGenLossarnachWatchfort,,missing,
common.world.structure2,LOTRWorldGenLossarnachWatchtower,,missing,
common.world.structure2,LOTRWorldGenMeadHall,,missing,
common.world.structure2,LOTRWorldGenMordorCamp,,missing,
common.world.structure2,LOTRWorldGenMordorForgeTent,,missing,
common.world.structure2,LOTRWorldGenMordorSpiderPit,,missing,
common.world.structure2,LOTRWorldGenMordorStructure,,base,extended by: LOTRWorldGenBlackUrukFort
common.world.structure2,LOTRWorldGenMordorTent,,missing,
common.world.structure2,LOTRWorldGenMordorWargPit,,missing,
common.world.structure2,LOTRWorldGenMoredainCamp,,missing,
common.world.structure2,LOTRWorldGenMoredainHut,,base,extended by: LOTRWorldGenMoredainHutChieftain LOTRWorldGenMoredainHutHunter LOTRWorldGenMoredainHutTrader LOTRWorldGenMoredainHutVillage
common.world.structure2,LOTRWorldGenMoredainHutChieftain,,missing,
common.world.structure2,LOTRWorldGenMoredainHutHunter,,missing,
common.world.structure2,LOTRWorldGenMoredainHutTrader,,missing,
common.world.structure2,LOTRWorldGenMoredainHutVillage,,missing,
common.world.structure2,LOTRWorldGenMoredainMercCamp,,missing,
common.world.structure2,LOTRWorldGenMoredainMercDummy,,missing,
common.world.structure2,LOTRWorldGenMoredainMercTent,,missing,
common.world.structure2,LOTRWorldGenMoredainVillage,,missing,
common.world.structure2,LOTRWorldGenMumakSkeleton,,missing,
common.world.structure2,LOTRWorldGenNPCRespawner,,base,extended by: 
common.world.structure2,LOTRWorldGenNearHaradDesertCamp,,missing,
common.world.structure2,LOTRWorldGenNearHaradTent,,missing,
common.world.structure2,LOTRWorldGenNomadBazaarTent,,missing,
common.world.structure2,LOTRWorldGenNomadChieftainTent,,missing,
common.world.structure2,LOTRWorldGenNomadStructure,,base,extended by: LOTRWorldGenNomadBazaarTent LOTRWorldGenNomadChieftainTent LOTRWorldGenNomadTent LOTRWorldGenNomadTentLarge LOTRWorldGenNomadWell
common.world.structure2,LOTRWorldGenNomadTent,,missing,
common.world.structure2,LOTRWorldGenNomadTentLarge,,missing,
common.world.structure2,LOTRWorldGenNomadWell,,missing,
common.world.structure2,LOTRWorldGenNumenorRuin,,missing,
common.world.structure2,LOTRWorldGenPelargirFortress,,missing,
common.world.structure2,LOTRWorldGenPelargirWatchfort,,missing,
common.world.structure2,LOTRWorldGenPelargirWatchtower,,missing,
common.world.structure2,LOTRWorldGenPinnathGelinFortress,,missing,
common.world.structure2,LOTRWorldGenPinnathGelinWatchfort,,missing,
common.world.structure2,LOTRWorldGenPinnathGelinWatchtower,,missing,
common.world.structure2,LOTRWorldGenRangerCamp,,missing,
common.world.structure2,LOTRWorldGenRangerHouse,,missing,
common.world.structure2,LOTRWorldGenRangerLodge,,missing,
common.world.structure2,LOTRWorldGenRangerSmithy,,missing,
common.world.structure2,LOTRWorldGenRangerStables,,missing,
common.world.structure2,LOTRWorldGenRangerStructure,,base,extended by: LOTRWorldGenRangerHouse LOTRWorldGenRangerLodge LOTRWorldGenRangerSmithy LOTRWorldGenRangerStables LOTRWorldGenRangerVillageLight LOTRWorldGenRangerVillagePalisade ...
common.world.structure2,LOTRWorldGenRangerTent,,missing,
common.world.structure2,LOTRWorldGenRangerVillageLight,,missing,
common.world.structure2,LOTRWorldGenRangerVillagePalisade,,missing,
common.world.structure2,LOTRWorldGenRangerWatchtower,,missing,
common.world.structure2,LOTRWorldGenRangerWell,,missing,
common.world.structure2,LOTRWorldGenRhudaurCastle,,missing,
common.world.structure2,LOTRWorldGenRivendellForge,,missing,
common.world.structure2,LOTRWorldGenRivendellHouse,,missing,
common.world.structure2,LOTRWorldGenRohanBarn,,missing,
common.world.structure2,LOTRWorldGenRohanFortCorner,,missing,
common.world.structure2,LOTRWorldGenRohanFortWall,,missing,
common.world.structure2,LOTRWorldGenRohanFortress,,missing,
common.world.structure2,LOTRWorldGenRohanGatehouse,,missing,
common.world.structure2,LOTRWorldGenRohanHouse,,missing,
common.world.structure2,LOTRWorldGenRohanMarketStall,,base,extended by: 
common.world.structure2,LOTRWorldGenRohanSmithy,,missing,
common.world.structure2,LOTRWorldGenRohanStables,,missing,
common.world.structure2,LOTRWorldGenRohanStructure,,base,extended by: LOTRWorldGenEasterlingVillageSign LOTRWorldGenMeadHall LOTRWorldGenRohanBarn LOTRWorldGenRohanFortCorner LOTRWorldGenRohanFortWall LOTRWorldGenRohanFortress ...
common.world.structure2,LOTRWorldGenRohanVillageFarm,,missing,
common.world.structure2,LOTRWorldGenRohanVillageGarden,,missing,
common.world.structure2,LOTRWorldGenRohanVillagePalisade,,missing,
common.world.structure2,LOTRWorldGenRohanVillagePasture,,missing,
common.world.structure2,LOTRWorldGenRohanVillageSign,,missing,
common.world.structure2,LOTRWorldGenRohanWatchtower,,missing,
common.world.structure2,LOTRWorldGenRohanWell,,missing,
common.world.structure2,LOTRWorldGenRottenHouse,,missing,
common.world.structure2,LOTRWorldGenRuinedBeaconTower,,missing,
common.world.structure2,LOTRWorldGenRuinedDwarvenTower,,missing,
common.world.structure2,LOTRWorldGenRuinedEregionForge,,missing,
common.world.structure2,LOTRWorldGenRuinedHouse,,missing,
common.world.structure2,LOTRWorldGenSmallStoneRuin,,missing,
common.world.structure2,LOTRWorldGenSouthronBarracks,,missing,
common.world.structure2,LOTRWorldGenSouthronBazaar,,missing,
common.world.structure2,LOTRWorldGenSouthronFarm,,missing,
common.world.structure2,LOTRWorldGenSouthronFortCorner,,missing,
common.world.structure2,LOTRWorldGenSouthronFortGate,,missing,
common.world.structure2,LOTRWorldGenSouthronFortWall,,base,extended by: LOTRWorldGenUmbarFortWall
common.world.structure2,LOTRWorldGenSouthronFortress,,missing,
common.world.structure2,LOTRWorldGenSouthronHouse,,missing,
common.world.structure2,LOTRWorldGenSouthronLamp,,missing,
common.world.structure2,LOTRWorldGenSouthronMansion,,missing,
common.world.structure2,LOTRWorldGenSouthronPasture,,missing,
common.world.structure2,LOTRWorldGenSouthronSmithy,,missing,
common.world.structure2,LOTRWorldGenSouthronStables,,missing,
common.world.structure2,LOTRWorldGenSouthronStatue,,missing,
common.world.structure2,LOTRWorldGenSouthronStructure,,base,extended by: LOTRWorldGenSouthronBarracks LOTRWorldGenSouthronBazaar LOTRWorldGenSouthronFarm LOTRWorldGenSouthronFortCorner LOTRWorldGenSouthronFortGate LOTRWorldGenSouthronFortWall ...
common.world.structure2,LOTRWorldGenSouthronTavern,,missing,
common.world.structure2,LOTRWorldGenSouthronTower,,missing,
common.world.structure2,LOTRWorldGenSouthronTownCorner,,missing,
common.world.structure2,LOTRWorldGenSouthronTownFlowers,,missing,
common.world.structure2,LOTRWorldGenSouthronTownGate,,missing,
common.world.structure2,LOTRWorldGenSouthronTownTree,,missing,
common.world.structure2,LOTRWorldGenSouthronTownWall,,base,extended by: LOTRWorldGenUmbarTownWall
common.world.structure2,LOTRWorldGenSouthronTraining,,missing,
common.world.structure2,LOTRWorldGenSouthronVillageFence,,missing,
common.world.structure2,LOTRWorldGenSouthronVillagePost,,missing,
common.world.structure2,LOTRWorldGenSouthronVillageSign,,missing,
common.world.structure2,LOTRWorldGenSouthronWell,,missing,
common.world.structure2,LOTRWorldGenStoneRuin,,base,extended by: 
common.world.structure2,LOTRWorldGenStructureBase2,,referenced,named in: LOTRDwarvenDoorBlock
common.world.structure2,LOTRWorldGenTauredainChieftainPyramid,,missing,
common.world.structure2,LOTRWorldGenTauredainHouse,,base,extended by: LOTRWorldGenTauredainChieftainPyramid LOTRWorldGenTauredainHouseLarge LOTRWorldGenTauredainHouseSimple LOTRWorldGenTauredainHouseStilts LOTRWorldGenTauredainSmithy LOTRWorldGenTauredainVillageFarm ...
common.world.structure2,LOTRWorldGenTauredainHouseLarge,,missing,
common.world.structure2,LOTRWorldGenTauredainHouseSimple,,missing,
common.world.structure2,LOTRWorldGenTauredainHouseStilts,,missing,
common.world.structure2,LOTRWorldGenTauredainPyramid,,missing,
common.world.structure2,LOTRWorldGenTauredainSmithy,,missing,
common.world.structure2,LOTRWorldGenTauredainVillageFarm,,missing,
common.world.structure2,LOTRWorldGenTauredainVillageTree,,missing,
common.world.structure2,LOTRWorldGenTauredainWatchtower,,missing,
common.world.structure2,LOTRWorldGenTentBase,,base,extended by: LOTRWorldGenAngmarTent LOTRWorldGenDolGuldurTent LOTRWorldGenGundabadTent LOTRWorldGenMordorTent LOTRWorldGenRangerTent LOTRWorldGenUrukTent
common.world.structure2,LOTRWorldGenTicketBooth,,missing,
common.world.structure2,LOTRWorldGenTowerHillsTower,,missing,
common.world.structure2,LOTRWorldGenUmbarBarracks,,missing,
common.world.structure2,LOTRWorldGenUmbarBazaar,,missing,
common.world.structure2,LOTRWorldGenUmbarFarm,,missing,
common.world.structure2,LOTRWorldGenUmbarFortCorner,,missing,
common.world.structure2,LOTRWorldGenUmbarFortGate,,missing,
common.world.structure2,LOTRWorldGenUmbarFortWall,,base,extended by: 
common.world.structure2,LOTRWorldGenUmbarFortress,,missing,
common.world.structure2,LOTRWorldGenUmbarHouse,,missing,
common.world.structure2,LOTRWorldGenUmbarLamp,,missing,
common.world.structure2,LOTRWorldGenUmbarMansion,,missing,
common.world.structure2,LOTRWorldGenUmbarPasture,,missing,
common.world.structure2,LOTRWorldGenUmbarSmithy,,missing,
common.world.structure2,LOTRWorldGenUmbarStables,,missing,
common.world.structure2,LOTRWorldGenUmbarStatue,,missing,
common.world.structure2,LOTRWorldGenUmbarTavern,,missing,
common.world.structure2,LOTRWorldGenUmbarTower,,missing,
common.world.structure2,LOTRWorldGenUmbarTownCorner,,missing,
common.world.structure2,LOTRWorldGenUmbarTownFlowers,,missing,
common.world.structure2,LOTRWorldGenUmbarTownGate,,missing,
common.world.structure2,LOTRWorldGenUmbarTownTree,,missing,
common.world.structure2,LOTRWorldGenUmbarTownWall,,base,extended by: 
common.world.structure2,LOTRWorldGenUmbarTraining,,missing,
common.world.structure2,LOTRWorldGenUmbarVillageSign,,missing,
common.world.structure2,LOTRWorldGenUmbarWell,,missing,
common.world.structure2,LOTRWorldGenUrukCamp,,missing,
common.world.structure2,LOTRWorldGenUrukForgeTent,,missing,
common.world.structure2,LOTRWorldGenUrukTent,,missing,
common.world.structure2,LOTRWorldGenUrukWargPit,,missing,
common.world.structure2,LOTRWorldGenWargPitBase,,base,extended by: LOTRWorldGenAngmarWargPit LOTRWorldGenDolGuldurSpiderPit LOTRWorldGenMordorWargPit LOTRWorldGenUrukWargPit
common.world.structure2,LOTRWorldGenWoodElfHouse,,missing,
common.world.structure2,LOTRWorldGenWoodElvenForge,,missing,
common.world.structure2.scan,LOTRScanAlias,,missing,
common.world.structure2.scan,LOTRStructureScan,,missing,
common.world.village,LOTRVillageGen,,base,extended by: LOTRVillageGenBree LOTRVillageGenDunedain LOTRVillageGenGondor LOTRVillageGenGulfHarad LOTRVillageGenHaradNomad LOTRVillageGenHarnedor ...
common.world.village,LOTRVillageGenBree,,missing,
common.world.village,LOTRVillageGenDunedain,,missing,
common.world.village,LOTRVillageGenGondor,,missing,
common.world.village,LOTRVillageGenGulfHarad,,missing,
common.world.village,LOTRVillageGenHaradNomad,,missing,
common.world.village,LOTRVillageGenHarnedor,,missing,
common.world.village,LOTRVillageGenRhun,,missing,
common.world.village,LOTRVillageGenRohan,,missing,
common.world.village,LOTRVillageGenSouthron,,missing,
common.world.village,LOTRVillageGenTauredain,,missing,
common.world.village,LOTRVillageGenUmbar,,missing,
common.world.village,LOTRVillagePositionCache,,missing,
common.world.village,LocationInfo,,missing,
compatibility,LOTRModChecker,,missing,
