method,table,old_result,port_result,status,notes
createStandardRecipes,vanilla,slabSingleV/5,,excluded,vanilla
createStandardRecipes,vanilla,smoothStoneV/0,,excluded,vanilla
createStandardRecipes,vanilla,,,manual,"no result: GameRegistry.addRecipe(new ShapedOreRecipe(new ItemStack(fallenBlock, 6, fallenMeta), ""XXX"
createStandardRecipes,vanilla,planks3/1,lotr:redwood_planks,present,
createStandardRecipes,vanilla,stairsRedwood,lotr:redwood_stairs,present,
createStandardRecipes,vanilla,daub,lotr:daub,present,
createStandardRecipes,vanilla,daub,lotr:daub,present,
createStandardRecipes,vanilla,kebabBlock/0,lotr:kebab_block,present,
createStandardRecipes,vanilla,kebab,lotr:kebab,present,
createStandardRecipes,vanilla,blockOreStorage2/2,lotr:gilded_iron_block,present,
createStandardRecipes,vanilla,gildedIron,lotr:gilded_iron_ingot,present,
createStandardRecipes,vanilla,planks3/2,lotr:pomegranate_planks,present,
createStandardRecipes,vanilla,stairsPomegranate,lotr:pomegranate_stairs,present,
createStandardRecipes,?,,,manual,"helper: LOTRVesselRecipes.addRecipes(new ItemStack(LOTRMod.mugPomegranateJuice), new Object[]{LOTR"
createStandardRecipes,vanilla,item_frame,minecraft:item_frame,present,
createStandardRecipes,vanilla,mattockMithril,lotr:mithril_mattock,present,
createStandardRecipes,vanilla,gammon,lotr:gammon,present,
createStandardRecipes,vanilla,blockOreStorage2/3,lotr:salt_block,present,
createStandardRecipes,vanilla,salt,lotr:salt,present,
createStandardRecipes,vanilla,saltedFlesh,lotr:suspicious_meat,present,
createStandardRecipes,vanilla,cornBread,lotr:corn_bread,present,
createStandardRecipes,vanilla,fenceGateSpruce,,excluded,vanilla
createStandardRecipes,vanilla,fenceGateBirch,,excluded,vanilla
createStandardRecipes,vanilla,fenceGateJungle,,excluded,vanilla
createStandardRecipes,vanilla,fenceGateAcacia,,excluded,vanilla
createStandardRecipes,vanilla,fenceGateDarkOak,,excluded,vanilla
createStandardRecipes,vanilla,fenceGateShirePine,lotr:shire_pine_fence_gate,present,
createStandardRecipes,vanilla,fenceGateMirkOak,lotr:mirk_oak_fence_gate,present,
createStandardRecipes,vanilla,fenceGateCharred,lotr:charred_fence_gate,present,
createStandardRecipes,vanilla,fenceGateApple,lotr:apple_fence_gate,present,
createStandardRecipes,vanilla,fenceGatePear,lotr:pear_fence_gate,present,
createStandardRecipes,vanilla,fenceGateCherry,lotr:cherry_fence_gate,present,
createStandardRecipes,vanilla,fenceGateMango,lotr:mango_fence_gate,present,
createStandardRecipes,vanilla,fenceGateLebethron,lotr:lebethron_fence_gate,present,
createStandardRecipes,vanilla,fenceGateBeech,lotr:beech_fence_gate,present,
createStandardRecipes,vanilla,fenceGateHolly,lotr:holly_fence_gate,present,
createStandardRecipes,vanilla,fenceGateBanana,lotr:banana_fence_gate,present,
createStandardRecipes,vanilla,fenceGateMaple,lotr:maple_fence_gate,present,
createStandardRecipes,vanilla,fenceGateLarch,lotr:larch_fence_gate,present,
createStandardRecipes,vanilla,fenceGateDatePalm,lotr:date_palm_fence_gate,present,
createStandardRecipes,vanilla,fenceGateMangrove,lotr:mangrove_fence_gate,present,
createStandardRecipes,vanilla,fenceGateChestnut,lotr:chestnut_fence_gate,present,
createStandardRecipes,vanilla,fenceGateBaobab,lotr:baobab_fence_gate,present,
createStandardRecipes,vanilla,fenceGateCedar,lotr:cedar_fence_gate,present,
createStandardRecipes,vanilla,fenceGateFir,lotr:fir_fence_gate,present,
createStandardRecipes,vanilla,fenceGatePine,lotr:pine_fence_gate,present,
createStandardRecipes,vanilla,fenceGateLemon,lotr:lemon_fence_gate,present,
createStandardRecipes,vanilla,fenceGateOrange,lotr:orange_fence_gate,present,
createStandardRecipes,vanilla,fenceGateLime,lotr:lime_fence_gate,present,
createStandardRecipes,vanilla,fenceGateMahogany,lotr:mahogany_fence_gate,present,
createStandardRecipes,vanilla,fenceGateWillow,lotr:willow_fence_gate,present,
createStandardRecipes,vanilla,fenceGateCypress,lotr:cypress_fence_gate,present,
createStandardRecipes,vanilla,fenceGateOlive,lotr:olive_fence_gate,present,
createStandardRecipes,vanilla,fenceGateAspen,lotr:aspen_fence_gate,present,
createStandardRecipes,vanilla,fenceGateGreenOak,lotr:green_oak_fence_gate,present,
createStandardRecipes,vanilla,fenceGateLairelosse,lotr:lairelosse_fence_gate,present,
createStandardRecipes,vanilla,fenceGateAlmond,lotr:almond_fence_gate,present,
createStandardRecipes,vanilla,fenceGateRotten,lotr:rotten_fence_gate,present,
createStandardRecipes,vanilla,fenceGatePlum,lotr:plum_fence_gate,present,
createStandardRecipes,vanilla,fenceGateRedwood,lotr:redwood_fence_gate,present,
createStandardRecipes,vanilla,fenceGatePomegranate,lotr:pomegranate_fence_gate,present,
createStandardRecipes,vanilla,slabUtumnoSingle2/0,lotr:utumno_ice_tile_brick_slab,present,
createStandardRecipes,vanilla,slabUtumnoSingle2/1,lotr:utumno_obsidian_tile_brick_slab,present,
createStandardRecipes,vanilla,slabUtumnoSingle2/2,lotr:utumno_fire_tile_brick_slab,present,
createStandardRecipes,vanilla,stairsUtumnoTileIce,lotr:utumno_ice_tile_brick_stairs,present,
createStandardRecipes,vanilla,stairsUtumnoTileObsidian,lotr:utumno_obsidian_tile_brick_stairs,present,
createStandardRecipes,vanilla,stairsUtumnoTileFire,lotr:utumno_fire_tile_brick_stairs,present,
createStandardRecipes,vanilla,wallUtumno/3,lotr:utumno_ice_tile_brick_wall,present,
createStandardRecipes,vanilla,wallUtumno/4,lotr:utumno_obsidian_tile_brick_wall,present,
createStandardRecipes,vanilla,wallUtumno/5,lotr:utumno_fire_tile_brick_wall,present,
createStandardRecipes,vanilla,millstone,lotr:millstone,present,
createStandardRecipes,vanilla,millstone,lotr:millstone,present,
createStandardRecipes,vanilla,topaz,lotr:topaz,present,
createStandardRecipes,vanilla,blockGem/0,lotr:topaz_block,present,
createStandardRecipes,vanilla,amethyst,lotr:amethyst,present,
createStandardRecipes,vanilla,blockGem/1,lotr:amethyst_block,present,
createStandardRecipes,vanilla,sapphire,lotr:sapphire,present,
createStandardRecipes,vanilla,blockGem/2,lotr:sapphire_block,present,
createStandardRecipes,vanilla,ruby,lotr:ruby,present,
createStandardRecipes,vanilla,blockGem/3,lotr:ruby_block,present,
createStandardRecipes,vanilla,amber,lotr:amber,present,
createStandardRecipes,vanilla,blockGem/4,lotr:amber_block,present,
createStandardRecipes,vanilla,diamond,lotr:diamond,present,
createStandardRecipes,vanilla,blockGem/5,lotr:diamond_block,present,
createStandardRecipes,vanilla,pearl,lotr:pearl,present,
createStandardRecipes,vanilla,blockGem/6,lotr:pearl_block,present,
createStandardRecipes,vanilla,opal,lotr:opal,present,
createStandardRecipes,vanilla,blockGem/7,lotr:opal_block,present,
createStandardRecipes,vanilla,mushroomPie,lotr:mushroom_pie,present,
createStandardRecipes,vanilla,coral,lotr:coral,present,
createStandardRecipes,vanilla,blockGem/8,lotr:coral_block,present,
createStandardRecipes,vanilla,emerald,lotr:emerald,present,
createStandardRecipes,vanilla,blockGem/9,lotr:emerald_block,present,
createStandardRecipes,vanilla,glass,lotr:glass,present,
createStandardRecipes,vanilla,glassPane,lotr:glass_pane,present,
createStandardRecipes,vanilla,stainedGlass/0,lotr:white_stained_glass,present,
createStandardRecipes,vanilla,stainedGlass/1,lotr:orange_stained_glass,present,
createStandardRecipes,vanilla,stainedGlass/2,lotr:magenta_stained_glass,present,
createStandardRecipes,vanilla,stainedGlass/3,lotr:light_blue_stained_glass,present,
createStandardRecipes,vanilla,stainedGlass/4,lotr:yellow_stained_glass,present,
createStandardRecipes,vanilla,stainedGlass/5,lotr:lime_stained_glass,present,
createStandardRecipes,vanilla,stainedGlass/6,lotr:pink_stained_glass,present,
createStandardRecipes,vanilla,stainedGlass/7,lotr:gray_stained_glass,present,
createStandardRecipes,vanilla,stainedGlass/8,lotr:silver_stained_glass,present,
createStandardRecipes,vanilla,stainedGlass/9,lotr:cyan_stained_glass,present,
createStandardRecipes,vanilla,stainedGlass/10,lotr:purple_stained_glass,present,
createStandardRecipes,vanilla,stainedGlass/11,lotr:blue_stained_glass,present,
createStandardRecipes,vanilla,stainedGlass/12,lotr:brown_stained_glass,present,
createStandardRecipes,vanilla,stainedGlass/13,lotr:green_stained_glass,present,
createStandardRecipes,vanilla,stainedGlass/14,lotr:red_stained_glass,present,
createStandardRecipes,vanilla,stainedGlass/15,lotr:black_stained_glass,present,
createStandardRecipes,vanilla,stainedGlass/0,lotr:white_stained_glass,present,
createStandardRecipes,vanilla,stainedGlass/1,lotr:orange_stained_glass,present,
createStandardRecipes,vanilla,stainedGlass/2,lotr:magenta_stained_glass,present,
createStandardRecipes,vanilla,stainedGlass/3,lotr:light_blue_stained_glass,present,
createStandardRecipes,vanilla,stainedGlass/4,lotr:yellow_stained_glass,present,
createStandardRecipes,vanilla,stainedGlass/5,lotr:lime_stained_glass,present,
createStandardRecipes,vanilla,stainedGlass/6,lotr:pink_stained_glass,present,
createStandardRecipes,vanilla,stainedGlass/7,lotr:gray_stained_glass,present,
createStandardRecipes,vanilla,stainedGlass/8,lotr:silver_stained_glass,present,
createStandardRecipes,vanilla,stainedGlass/9,lotr:cyan_stained_glass,present,
createStandardRecipes,vanilla,stainedGlass/10,lotr:purple_stained_glass,present,
createStandardRecipes,vanilla,stainedGlass/11,lotr:blue_stained_glass,present,
createStandardRecipes,vanilla,stainedGlass/12,lotr:brown_stained_glass,present,
createStandardRecipes,vanilla,stainedGlass/13,lotr:green_stained_glass,present,
createStandardRecipes,vanilla,stainedGlass/14,lotr:red_stained_glass,present,
createStandardRecipes,vanilla,stainedGlass/15,lotr:black_stained_glass,present,
createStandardRecipes,vanilla,stainedGlassPane/0,lotr:white_stained_glass_pane,present,
createStandardRecipes,vanilla,stainedGlassPane/1,lotr:orange_stained_glass_pane,present,
createStandardRecipes,vanilla,stainedGlassPane/2,lotr:magenta_stained_glass_pane,present,
createStandardRecipes,vanilla,stainedGlassPane/3,lotr:light_blue_stained_glass_pane,present,
createStandardRecipes,vanilla,stainedGlassPane/4,lotr:yellow_stained_glass_pane,present,
createStandardRecipes,vanilla,stainedGlassPane/5,lotr:lime_stained_glass_pane,present,
createStandardRecipes,vanilla,stainedGlassPane/6,lotr:pink_stained_glass_pane,present,
createStandardRecipes,vanilla,stainedGlassPane/7,lotr:gray_stained_glass_pane,present,
createStandardRecipes,vanilla,stainedGlassPane/8,lotr:silver_stained_glass_pane,present,
createStandardRecipes,vanilla,stainedGlassPane/9,lotr:cyan_stained_glass_pane,present,
createStandardRecipes,vanilla,stainedGlassPane/10,lotr:purple_stained_glass_pane,present,
createStandardRecipes,vanilla,stainedGlassPane/11,lotr:blue_stained_glass_pane,present,
createStandardRecipes,vanilla,stainedGlassPane/12,lotr:brown_stained_glass_pane,present,
createStandardRecipes,vanilla,stainedGlassPane/13,lotr:green_stained_glass_pane,present,
createStandardRecipes,vanilla,stainedGlassPane/14,lotr:red_stained_glass_pane,present,
createStandardRecipes,vanilla,stainedGlassPane/15,lotr:black_stained_glass_pane,present,
createStandardRecipes,vanilla,rope,lotr:rope,present,
createStandardRecipes,vanilla,mithrilMail,lotr:mithril_mail,present,
createStandardRecipes,vanilla,mithril,lotr:mithril,present,
createStandardRecipes,vanilla,planks3/3,lotr:palm_planks,present,
createStandardRecipes,vanilla,stairsPalm,lotr:palm_stairs,present,
createStandardRecipes,vanilla,fenceGatePalm,lotr:palm_fence_gate,present,
createStandardRecipes,vanilla,planks3/4,lotr:dragon_planks,present,
createStandardRecipes,vanilla,stairsDragon,lotr:dragon_stairs,present,
createStandardRecipes,vanilla,fenceGateDragon,lotr:dragon_fence_gate,present,
createStandardRecipes,vanilla,woodBeam9/0,lotr:dragon_beam,present,
createStandardRecipes,vanilla,woodBeam9/1,lotr:kanuka_beam,present,
createStandardRecipes,vanilla,dye/1,minecraft:red_dye,present,
createStandardRecipes,vanilla,packed_ice,minecraft:packed_ice,excluded,vanilla recipe rule
createStandardRecipes,vanilla,woodPlate,lotr:wooden_plate,present,
createStandardRecipes,vanilla,item_frame,minecraft:item_frame,present,
createStandardRecipes,vanilla,doorSpruce,,excluded,vanilla
createStandardRecipes,vanilla,doorBirch,,excluded,vanilla
createStandardRecipes,vanilla,doorJungle,,excluded,vanilla
createStandardRecipes,vanilla,doorAcacia,,excluded,vanilla
createStandardRecipes,vanilla,doorDarkOak,,excluded,vanilla
createStandardRecipes,vanilla,doorShirePine,lotr:shire_pine_door,present,
createStandardRecipes,vanilla,doorMirkOak,lotr:mirk_oak_door,present,
createStandardRecipes,vanilla,doorCharred,lotr:charred_door,present,
createStandardRecipes,vanilla,doorApple,lotr:apple_door,present,
createStandardRecipes,vanilla,doorPear,lotr:pear_door,present,
createStandardRecipes,vanilla,doorCherry,lotr:cherry_door,present,
createStandardRecipes,vanilla,doorMango,lotr:mango_door,present,
createStandardRecipes,vanilla,doorLebethron,lotr:lebethron_door,present,
createStandardRecipes,vanilla,doorBeech,lotr:beech_door,present,
createStandardRecipes,vanilla,doorHolly,lotr:holly_door,present,
createStandardRecipes,vanilla,doorBanana,lotr:banana_door,present,
createStandardRecipes,vanilla,doorMaple,lotr:maple_door,present,
createStandardRecipes,vanilla,doorLarch,lotr:larch_door,present,
createStandardRecipes,vanilla,doorDatePalm,lotr:date_palm_door,present,
createStandardRecipes,vanilla,doorMangrove,lotr:mangrove_door,present,
createStandardRecipes,vanilla,doorChestnut,lotr:chestnut_door,present,
createStandardRecipes,vanilla,doorBaobab,lotr:baobab_door,present,
createStandardRecipes,vanilla,doorCedar,lotr:cedar_door,present,
createStandardRecipes,vanilla,doorFir,lotr:fir_door,present,
createStandardRecipes,vanilla,doorPine,lotr:pine_door,present,
createStandardRecipes,vanilla,doorLemon,lotr:lemon_door,present,
createStandardRecipes,vanilla,doorOrange,lotr:orange_door,present,
createStandardRecipes,vanilla,doorLime,lotr:lime_door,present,
createStandardRecipes,vanilla,doorMahogany,lotr:mahogany_door,present,
createStandardRecipes,vanilla,doorWillow,lotr:willow_door,present,
createStandardRecipes,vanilla,doorCypress,lotr:cypress_door,present,
createStandardRecipes,vanilla,doorOlive,lotr:olive_door,present,
createStandardRecipes,vanilla,doorAspen,lotr:aspen_door,present,
createStandardRecipes,vanilla,doorGreenOak,lotr:green_oak_door,present,
createStandardRecipes,vanilla,doorLairelosse,lotr:lairelosse_door,present,
createStandardRecipes,vanilla,doorAlmond,lotr:almond_door,present,
createStandardRecipes,vanilla,doorPlum,lotr:plum_door,present,
createStandardRecipes,vanilla,doorRedwood,lotr:redwood_door,present,
createStandardRecipes,vanilla,doorPomegranate,lotr:pomegranate_door,present,
createStandardRecipes,vanilla,doorPalm,lotr:palm_door,present,
createStandardRecipes,vanilla,doorDragon,lotr:dragon_door,present,
createStandardRecipes,vanilla,doorRotten,lotr:rotten_door,present,
createStandardRecipes,vanilla,dirt/0,minecraft:dirt,present,
createStandardRecipes,vanilla,boneBlock/0,lotr:bone_block,present,
createStandardRecipes,vanilla,dye/15,minecraft:bone_meal,present,
createStandardRecipes,vanilla,slabBoneSingle/0,lotr:bone_slab,present,
createStandardRecipes,vanilla,stairsBone,lotr:bone_stairs,present,
createStandardRecipes,vanilla,wallBone/0,lotr:bone_wall,present,
createStandardRecipes,vanilla,redClay,lotr:red_clay,present,
createStandardRecipes,vanilla,planks3/5,lotr:kanuka_planks,present,
createStandardRecipes,vanilla,stairsKanuka,lotr:kanuka_stairs,present,
createStandardRecipes,vanilla,fenceGateKanuka,lotr:kanuka_fence_gate,present,
createStandardRecipes,vanilla,doorKanuka,lotr:kanuka_door,present,
createStandardRecipes,vanilla,mud/1,lotr:barren_jungle_mud,present,
createStandardRecipes,vanilla,mud/0,lotr:mud,present,
createStandardRecipes,vanilla,dirtPath/1,lotr:dirt_path_mud,present,
createStandardRecipes,vanilla,slabSingleDirt/4,lotr:dirt_path_mud_slab,present,
createStandardRecipes,vanilla,saddle,minecraft:saddle,present,
createStandardRecipes,vanilla,brandingIron,,blocked,result not ported (missing)
createStandardRecipes,vanilla,brandingIron,,blocked,result not ported (missing)
createStandardRecipes,vanilla,brandingIron,,blocked,result not ported (missing)
createStandardRecipes,vanilla,cobblebrick/0,lotr:drystone,present,
createStandardRecipes,vanilla,trapdoorSpruce,,excluded,vanilla
createStandardRecipes,vanilla,trapdoorBirch,,excluded,vanilla
createStandardRecipes,vanilla,trapdoorJungle,,excluded,vanilla
createStandardRecipes,vanilla,trapdoorAcacia,,excluded,vanilla
createStandardRecipes,vanilla,trapdoorDarkOak,,excluded,vanilla
createStandardRecipes,vanilla,trapdoorShirePine,lotr:shire_pine_trapdoor,present,
createStandardRecipes,vanilla,trapdoorMirkOak,lotr:mirk_oak_trapdoor,present,
createStandardRecipes,vanilla,trapdoorCharred,lotr:charred_trapdoor,present,
createStandardRecipes,vanilla,trapdoorApple,lotr:apple_trapdoor,present,
createStandardRecipes,vanilla,trapdoorPear,lotr:pear_trapdoor,present,
createStandardRecipes,vanilla,trapdoorCherry,lotr:cherry_trapdoor,present,
createStandardRecipes,vanilla,trapdoorMango,lotr:mango_trapdoor,present,
createStandardRecipes,vanilla,trapdoorLebethron,lotr:lebethron_trapdoor,present,
createStandardRecipes,vanilla,trapdoorBeech,lotr:beech_trapdoor,present,
createStandardRecipes,vanilla,trapdoorHolly,lotr:holly_trapdoor,present,
createStandardRecipes,vanilla,trapdoorBanana,lotr:banana_trapdoor,present,
createStandardRecipes,vanilla,trapdoorMaple,lotr:maple_trapdoor,present,
createStandardRecipes,vanilla,trapdoorLarch,lotr:larch_trapdoor,present,
createStandardRecipes,vanilla,trapdoorDatePalm,lotr:date_palm_trapdoor,present,
createStandardRecipes,vanilla,trapdoorMangrove,lotr:mangrove_trapdoor,present,
createStandardRecipes,vanilla,trapdoorChestnut,lotr:chestnut_trapdoor,present,
createStandardRecipes,vanilla,trapdoorBaobab,lotr:baobab_trapdoor,present,
createStandardRecipes,vanilla,trapdoorCedar,lotr:cedar_trapdoor,present,
createStandardRecipes,vanilla,trapdoorFir,lotr:fir_trapdoor,present,
createStandardRecipes,vanilla,trapdoorPine,lotr:pine_trapdoor,present,
createStandardRecipes,vanilla,trapdoorLemon,lotr:lemon_trapdoor,present,
createStandardRecipes,vanilla,trapdoorOrange,lotr:orange_trapdoor,present,
createStandardRecipes,vanilla,trapdoorLime,lotr:lime_trapdoor,present,
createStandardRecipes,vanilla,trapdoorMahogany,lotr:mahogany_trapdoor,present,
createStandardRecipes,vanilla,trapdoorWillow,lotr:willow_trapdoor,present,
createStandardRecipes,vanilla,trapdoorCypress,lotr:cypress_trapdoor,present,
createStandardRecipes,vanilla,trapdoorOlive,lotr:olive_trapdoor,present,
createStandardRecipes,vanilla,trapdoorAspen,lotr:aspen_trapdoor,present,
createStandardRecipes,vanilla,trapdoorGreenOak,lotr:green_oak_trapdoor,present,
createStandardRecipes,vanilla,trapdoorLairelosse,lotr:lairelosse_trapdoor,present,
createStandardRecipes,vanilla,trapdoorAlmond,lotr:almond_trapdoor,present,
createStandardRecipes,vanilla,trapdoorPlum,lotr:plum_trapdoor,present,
createStandardRecipes,vanilla,trapdoorRedwood,lotr:redwood_trapdoor,present,
createStandardRecipes,vanilla,trapdoorPomegranate,lotr:pomegranate_trapdoor,present,
createStandardRecipes,vanilla,trapdoorPalm,lotr:palm_trapdoor,present,
createStandardRecipes,vanilla,trapdoorDragon,lotr:dragon_trapdoor,present,
createStandardRecipes,vanilla,trapdoorKanuka,lotr:kanuka_trapdoor,present,
createStandardRecipes,vanilla,trapdoorRotten,lotr:rotten_trapdoor,present,
createStandardRecipes,vanilla,dye/5,minecraft:purple_dye,present,
createStandardRecipes,vanilla,ironNugget,,excluded,vanilla
createStandardRecipes,vanilla,iron_ingot,minecraft:iron_ingot,excluded,vanilla recipe rule
createStandardRecipes,vanilla,chainmail_helmet,minecraft:chainmail_helmet,present,
createStandardRecipes,vanilla,chainmail_chestplate,minecraft:chainmail_chestplate,present,
createStandardRecipes,vanilla,chainmail_leggings,minecraft:chainmail_leggings,present,
createStandardRecipes,vanilla,chainmail_boots,minecraft:chainmail_boots,present,
createTauredainRecipes,tauredain,tauredainTable,lotr:tauredain_crafting_table,present,
createTauredainRecipes,tauredain,banner/tauredain,lotr:tauredain_banner,present,
createTauredainRecipes,tauredain,brick4/0,lotr:tauredain_brick,present,
createTauredainRecipes,tauredain,slabSingle8/0,lotr:tauredain_brick_slab,present,
createTauredainRecipes,tauredain,stairsTauredainBrick,lotr:tauredain_brick_stairs,present,
createTauredainRecipes,tauredain,wall4/0,lotr:tauredain_brick_wall,present,
createTauredainRecipes,tauredain,brick4/1,lotr:tauredain_mossy_brick,present,
createTauredainRecipes,tauredain,slabSingle8/1,lotr:tauredain_mossy_brick_slab,present,
createTauredainRecipes,tauredain,stairsTauredainBrickMossy,lotr:tauredain_mossy_brick_stairs,present,
createTauredainRecipes,tauredain,wall4/1,lotr:tauredain_mossy_brick_wall,present,
createTauredainRecipes,tauredain,slabSingle8/2,lotr:tauredain_cracked_brick_slab,present,
createTauredainRecipes,tauredain,stairsTauredainBrickCracked,lotr:tauredain_cracked_brick_stairs,present,
createTauredainRecipes,tauredain,wall4/2,lotr:tauredain_cracked_brick_wall,present,
createTauredainRecipes,tauredain,brick4/3,lotr:tauredain_gold_brick,present,
createTauredainRecipes,tauredain,slabSingle8/3,lotr:tauredain_gold_brick_slab,present,
createTauredainRecipes,tauredain,stairsTauredainBrickGold,lotr:tauredain_gold_brick_stairs,present,
createTauredainRecipes,tauredain,wall4/3,lotr:tauredain_gold_brick_wall,present,
createTauredainRecipes,tauredain,brick4/4,lotr:tauredain_obsidian_brick,present,
createTauredainRecipes,tauredain,slabSingle8/4,lotr:tauredain_obsidian_brick_slab,present,
createTauredainRecipes,tauredain,stairsTauredainBrickObsidian,lotr:tauredain_obsidian_brick_stairs,present,
createTauredainRecipes,tauredain,wall4/4,lotr:tauredain_obsidian_brick_wall,present,
createTauredainRecipes,tauredain,shovelTauredain,lotr:taurethrim_shovel,present,
createTauredainRecipes,tauredain,pickaxeTauredain,lotr:taurethrim_pickaxe,present,
createTauredainRecipes,tauredain,axeTauredain,lotr:taurethrim_axe,present,
createTauredainRecipes,tauredain,hoeTauredain,lotr:taurethrim_hoe,present,
createTauredainRecipes,tauredain,daggerTauredain,lotr:taurethrim_dagger,present,
createTauredainRecipes,tauredain,spearTauredain,lotr:taurethrim_spear,present,
createTauredainRecipes,tauredain,swordTauredain,lotr:taurethrim_sword,present,
createTauredainRecipes,tauredain,helmetTauredain,lotr:taurethrim_helmet,present,
createTauredainRecipes,tauredain,bodyTauredain,lotr:taurethrim_chestplate,present,
createTauredainRecipes,tauredain,legsTauredain,lotr:taurethrim_leggings,present,
createTauredainRecipes,tauredain,bootsTauredain,lotr:taurethrim_boots,present,
createTauredainRecipes,tauredain,helmetTauredainChieftain,lotr:taurethrim_chieftain_helmet,present,
createTauredainRecipes,tauredain,tauredainBlowgun,lotr:taurethrim_blowgun,present,
createTauredainRecipes,tauredain,tauredainDart,lotr:taurethrim_dart,present,
createTauredainRecipes,tauredain,tauredainDartPoisoned,lotr:poisoned_taurethrim_dart,present,
createTauredainRecipes,tauredain,tauredainDartTrap,lotr:tauredain_dart_trap,present,
createTauredainRecipes,tauredain,pillar/14,lotr:tauredain_pillar,present,
createTauredainRecipes,tauredain,slabSingle8/5,lotr:tauredain_pillar_slab,present,
createTauredainRecipes,tauredain,tauredainDoubleTorchItem,lotr:tauredain_double_torch,present,
createTauredainRecipes,tauredain,tauredainDartTrapGold,lotr:gold_tauredain_dart_trap,present,
createTauredainRecipes,tauredain,gateTauredain,lotr:tauredain_gate,present,
createTauredainRecipes,tauredain,hammerTauredain,lotr:taurethrim_bludgeon,present,
createTauredainRecipes,tauredain,battleaxeTauredain,lotr:taurethrim_battleaxe,present,
createTauredainRecipes,tauredain,pikeTauredain,lotr:taurethrim_pike,present,
createTauredainRecipes,tauredain,tauredainDartTrapObsidian,lotr:obsidian_tauredain_dart_trap,present,
createTauredainRecipes,tauredain,pillar2/11,lotr:taur_gold_pillar,present,
createTauredainRecipes,tauredain,pillar2/12,lotr:taur_obsidian_pillar,present,
createTauredainRecipes,tauredain,slabSingle13/5,lotr:taur_gold_pillar_slab,present,
createTauredainRecipes,tauredain,slabSingle13/6,lotr:taur_obsidian_pillar_slab,present,
createUmbarRecipes,umbar,umbarTable,lotr:umbar_crafting_table,present,
createUmbarRecipes,umbar,banner/umbar,lotr:umbar_banner,present,
createUmbarRecipes,umbar,helmetCorsair,lotr:corsair_helmet,present,
createUmbarRecipes,umbar,bodyCorsair,lotr:corsair_chestplate,present,
createUmbarRecipes,umbar,legsCorsair,lotr:corsair_leggings,present,
createUmbarRecipes,umbar,bootsCorsair,lotr:corsair_boots,present,
createUmbarRecipes,umbar,swordCorsair,lotr:corsair_eket,present,
createUmbarRecipes,umbar,daggerCorsair,lotr:corsair_dagger,present,
createUmbarRecipes,umbar,spearCorsair,lotr:corsair_harpoon,present,
createUmbarRecipes,umbar,battleaxeCorsair,lotr:corsair_battleaxe,present,
createUmbarRecipes,umbar,scimitarNearHarad,lotr:umbaric_scimitar,present,
createUmbarRecipes,umbar,daggerNearHarad,lotr:umbaric_dagger,present,
createUmbarRecipes,umbar,spearNearHarad,lotr:umbaric_spear,present,
createUmbarRecipes,umbar,maceNearHarad,lotr:umbaric_mace,present,
createUmbarRecipes,umbar,pikeNearHarad,lotr:umbaric_pike,present,
createUmbarRecipes,umbar,poleaxeNearHarad,lotr:umbaric_poleaxe,present,
createUmbarRecipes,umbar,helmetUmbar,lotr:umbaric_helmet,present,
createUmbarRecipes,umbar,bodyUmbar,lotr:umbaric_chestplate,present,
createUmbarRecipes,umbar,legsUmbar,lotr:umbaric_leggings,present,
createUmbarRecipes,umbar,bootsUmbar,lotr:umbaric_boots,present,
createUmbarRecipes,umbar,brick6/6,lotr:umbar_brick,present,
createUmbarRecipes,umbar,slabSingle13/2,lotr:umbar_brick_slab,present,
createUmbarRecipes,umbar,stairsUmbarBrick,lotr:umbar_brick_stairs,present,
createUmbarRecipes,umbar,wall5/0,lotr:umbar_brick_wall,present,
createUmbarRecipes,umbar,slabSingle13/3,lotr:cracked_umbar_brick_slab,present,
createUmbarRecipes,umbar,stairsUmbarBrickCracked,lotr:cracked_umbar_brick_stairs,present,
createUmbarRecipes,umbar,wall5/1,lotr:cracked_umbar_brick_wall,present,
createUmbarRecipes,umbar,brick6/8,lotr:carved_umbar_brick,present,
createUmbarRecipes,umbar,brick6/9,lotr:carved_black_umbar_brick,present,
createUmbarRecipes,umbar,pillar2/10,lotr:umbar_pillar,present,
createUmbarRecipes,umbar,slabSingle13/4,lotr:umbar_pillar_slab,present,
createUmbarRecipes,umbar,horseArmorUmbar,lotr:umbaric_horse_armor,present,
createUrukRecipes,uruk,urukTable,lotr:uruk_crafting_table,present,
createUrukRecipes,uruk,orcTorchItem,lotr:orc_torch,present,
createUrukRecipes,uruk,shovelUruk,lotr:uruk_shovel,present,
createUrukRecipes,uruk,pickaxeUruk,lotr:uruk_pickaxe,present,
createUrukRecipes,uruk,axeUruk,lotr:uruk_axe,present,
createUrukRecipes,uruk,scimitarUruk,lotr:uruk_cleaver,present,
createUrukRecipes,uruk,hoeUruk,lotr:uruk_hoe,present,
createUrukRecipes,uruk,daggerUruk,lotr:uruk_dagger,present,
createUrukRecipes,uruk,battleaxeUruk,lotr:uruk_battleaxe,present,
createUrukRecipes,uruk,hammerUruk,lotr:uruk_warhammer,present,
createUrukRecipes,uruk,spearUruk,lotr:uruk_spear,present,
createUrukRecipes,uruk,helmetUruk,lotr:uruk_helmet,present,
createUrukRecipes,uruk,bodyUruk,lotr:uruk_chestplate,present,
