kind,old_field,old_unloc,old_meta,old_name,new_id,status,match,notes
block,stainedGlass,stainedGlass,0,White Fine Glass,white_stained_glass,ported,name,
block,stainedGlass,stainedGlass,1,Orange Fine Glass,orange_stained_glass,ported,name,
block,stainedGlass,stainedGlass,10,Purple Fine Glass,purple_stained_glass,ported,name,
block,stainedGlass,stainedGlass,11,Blue Fine Glass,blue_stained_glass,ported,name,
block,stainedGlass,stainedGlass,12,Brown Fine Glass,brown_stained_glass,ported,name,
block,stainedGlass,stainedGlass,13,Green Fine Glass,green_stained_glass,ported,name,
block,stainedGlass,stainedGlass,14,Red Fine Glass,red_stained_glass,ported,name,
block,stainedGlass,stainedGlass,15,Black Fine Glass,black_stained_glass,ported,name,
block,stainedGlass,stainedGlass,2,Magenta Fine Glass,magenta_stained_glass,ported,name,
block,stainedGlass,stainedGlass,3,Light Blue Fine Glass,light_blue_stained_glass,ported,name,
block,stainedGlass,stainedGlass,4,Yellow Fine Glass,yellow_stained_glass,ported,name,
block,stainedGlass,stainedGlass,5,Lime Fine Glass,lime_stained_glass,ported,name,
block,stainedGlass,stainedGlass,6,Pink Fine Glass,pink_stained_glass,ported,name,
block,stainedGlass,stainedGlass,7,Gray Fine Glass,gray_stained_glass,ported,name,
block,stainedGlass,stainedGlass,8,Light Gray Fine Glass,silver_stained_glass,ported,name,
block,stainedGlass,stainedGlass,9,Cyan Fine Glass,cyan_stained_glass,ported,name,
block,stainedGlassPane,stainedGlassPane,0,White Fine Glass Pane,white_stained_glass_pane,ported,name,
block,stainedGlassPane,stainedGlassPane,1,Orange Fine Glass Pane,orange_stained_glass_pane,ported,name,
block,stainedGlassPane,stainedGlassPane,10,Purple Fine Glass Pane,purple_stained_glass_pane,ported,name,
block,stainedGlassPane,stainedGlassPane,11,Blue Fine Glass Pane,blue_stained_glass_pane,ported,name,
block,stainedGlassPane,stainedGlassPane,12,Brown Fine Glass Pane,brown_stained_glass_pane,ported,name,
block,stainedGlassPane,stainedGlassPane,13,Green Fine Glass Pane,green_stained_glass_pane,ported,name,
block,stainedGlassPane,stainedGlassPane,14,Red Fine Glass Pane,red_stained_glass_pane,ported,name,
block,stainedGlassPane,stainedGlassPane,15,Black Fine Glass Pane,black_stained_glass_pane,ported,name,
block,stainedGlassPane,stainedGlassPane,2,Magenta Fine Glass Pane,magenta_stained_glass_pane,ported,name,
block,stainedGlassPane,stainedGlassPane,3,Light Blue Fine Glass Pane,light_blue_stained_glass_pane,ported,name,
block,stainedGlassPane,stainedGlassPane,4,Yellow Fine Glass Pane,yellow_stained_glass_pane,ported,name,
block,stainedGlassPane,stainedGlassPane,5,Lime Fine Glass Pane,lime_stained_glass_pane,ported,name,
block,stainedGlassPane,stainedGlassPane,6,Pink Fine Glass Pane,pink_stained_glass_pane,ported,name,
block,stainedGlassPane,stainedGlassPane,7,Gray Fine Glass Pane,gray_stained_glass_pane,ported,name,
block,stainedGlassPane,stainedGlassPane,8,Light Gray Fine Glass Pane,silver_stained_glass_pane,ported,name,
block,stainedGlassPane,stainedGlassPane,9,Cyan Fine Glass Pane,cyan_stained_glass_pane,ported,name,
block,stairsAlmond,stairsAlmond,,Almond Wood Stairs,almond_stairs,ported,name,
block,stairsAngmarBrick,stairsAngmarBrick,,Angmar Brick Stairs,angmar_brick_stairs,ported,name,
block,stairsAngmarBrickCracked,stairsAngmarBrickCracked,,Cracked Angmar Brick Stairs,cracked_angmar_brick_stairs,ported,name,
block,stairsAngmarBrickSnow,stairsAngmarBrickSnow,,Snowy Angmar Brick Stairs,angmar_snow_brick_stairs,ported,name,
block,stairsApple,stairsApple,,Apple Wood Stairs,apple_stairs,ported,name,
block,stairsArnorBrick,stairsArnorBrick,,Arnor Brick Stairs,arnor_brick_stairs,ported,name,
block,stairsArnorBrickCracked,stairsArnorBrickCracked,,Cracked Arnor Brick Stairs,cracked_arnor_brick_stairs,ported,name,
block,stairsArnorBrickMossy,stairsArnorBrickMossy,,Mossy Arnor Brick Stairs,mossy_arnor_brick_stairs,ported,name,
block,stairsAspen,stairsAspen,,Aspen Wood Stairs,aspen_stairs,ported,name,
block,stairsBanana,stairsBanana,,Banana Wood Stairs,banana_stairs,ported,name,
block,stairsBaobab,stairsBaobab,,Baobab Wood Stairs,baobab_stairs,ported,name,
block,stairsBeech,stairsBeech,,Beech Wood Stairs,beech_stairs,ported,name,
block,stairsBlackGondorBrick,stairsBlackGondorBrick,,Númenórean Brick Stairs,numenorean_brick_stairs,ported,name,
block,stairsBlueRock,stairsBlueRock,,Luigon Stairs,blue_rock_stairs,ported,name,
block,stairsBlueRockBrick,stairsBlueRockBrick,,Luigon Brick Stairs,blue_rock_brick_stairs,ported,name,
block,stairsBone,stairsBone,,Bone Stairs,bone_stairs,ported,name,
block,stairsBrickCracked,stairsBrickCracked,,Cracked Brick Stairs,red_brick_cracked_stairs,ported,name,
block,stairsBrickMossy,stairsBrickMossy,,Mossy Brick Stairs,red_brick_mossy_stairs,ported,name,
block,stairsCedar,stairsCedar,,Cedar Wood Stairs,cedar_stairs,ported,name,
block,stairsChalk,stairsChalk,,Chalk Stairs,chalk_stairs,ported,name,
block,stairsChalkBrick,stairsChalkBrick,,Chalk Brick Stairs,chalk_brick_stairs,ported,name,
block,stairsCharred,stairsCharred,,Charred Wood Stairs,charred_stairs,ported,name,
block,stairsCherry,stairsCherry,,Cherry Wood Stairs,cherry_stairs,ported,name,
block,stairsChestnut,stairsChestnut,,Chestnut Wood Stairs,chestnut_stairs,ported,name,
block,stairsClayTile,stairsClayTile,,Clay Tiling Stairs,clay_tile_stairs,ported,name,
block,stairsClayTileDyedBlack,stairsClayTileDyedBlack,,Black Clay Tiling Stairs,clay_tile_dyed_black_stairs,ported,name,
block,stairsClayTileDyedBlue,stairsClayTileDyedBlue,,Blue Clay Tiling Stairs,clay_tile_dyed_blue_stairs,ported,name,
block,stairsClayTileDyedBrown,stairsClayTileDyedBrown,,Brown Clay Tiling Stairs,clay_tile_dyed_brown_stairs,ported,name,
block,stairsClayTileDyedCyan,stairsClayTileDyedCyan,,Cyan Clay Tiling Stairs,clay_tile_dyed_cyan_stairs,ported,name,
block,stairsClayTileDyedGray,stairsClayTileDyedGray,,Gray Clay Tiling Stairs,clay_tile_dyed_gray_stairs,ported,name,
block,stairsClayTileDyedGreen,stairsClayTileDyedGreen,,Green Clay Tiling Stairs,clay_tile_dyed_green_stairs,ported,name,
block,stairsClayTileDyedLightBlue,stairsClayTileDyedLightBlue,,Light Blue Clay Tiling Stairs,clay_tile_dyed_light_blue_stairs,ported,name,
block,stairsClayTileDyedLightGray,stairsClayTileDyedLightGray,,Light Gray Clay Tiling Stairs,clay_tile_dyed_silver_stairs,ported,name,
block,stairsClayTileDyedLime,stairsClayTileDyedLime,,Lime Clay Tiling Stairs,clay_tile_dyed_lime_stairs,ported,name,
block,stairsClayTileDyedMagenta,stairsClayTileDyedMagenta,,Magenta Clay Tiling Stairs,clay_tile_dyed_magenta_stairs,ported,name,
block,stairsClayTileDyedOrange,stairsClayTileDyedOrange,,Orange Clay Tiling Stairs,clay_tile_dyed_orange_stairs,ported,name,
block,stairsClayTileDyedPink,stairsClayTileDyedPink,,Pink Clay Tiling Stairs,clay_tile_dyed_pink_stairs,ported,name,
block,stairsClayTileDyedPurple,stairsClayTileDyedPurple,,Purple Clay Tiling Stairs,clay_tile_dyed_purple_stairs,ported,name,
block,stairsClayTileDyedRed,stairsClayTileDyedRed,,Red Clay Tiling Stairs,clay_tile_dyed_red_stairs,ported,name,
block,stairsClayTileDyedWhite,stairsClayTileDyedWhite,,White Clay Tiling Stairs,clay_tile_dyed_white_stairs,ported,name,
block,stairsClayTileDyedYellow,stairsClayTileDyedYellow,,Yellow Clay Tiling Stairs,clay_tile_dyed_yellow_stairs,ported,name,
block,stairsCobblestoneMossy,stairsCobblestoneMossy,,Mossy Cobblestone Stairs,,vanilla,override,user confirmed vanilla duplicate
block,stairsCypress,stairsCypress,,Cypress Wood Stairs,cypress_stairs,ported,name,
block,stairsDaleBrick,stairsDaleBrick,,Dalish Brick Stairs,dale_brick_stairs,ported,name,
block,stairsDaleBrickCracked,stairsDaleBrickCracked,,Cracked Dalish Brick Stairs,dale_cracked_brick_stairs,ported,name,
block,stairsDaleBrickMossy,stairsDaleBrickMossy,,Mossy Dalish Brick Stairs,dale_mossy_brick_stairs,ported,name,
block,stairsDatePalm,stairsDatePalm,,Date Palm Wood Stairs,date_palm_stairs,ported,name,
block,stairsDolAmrothBrick,stairsDolAmrothBrick,,Dol Amroth Brick Stairs,dol_amroth_brick_stairs,ported,name,
block,stairsDolGuldurBrick,stairsDolGuldurBrick,,Dol Guldur Brick Stairs,dol_guldur_brick_stairs,ported,name,
block,stairsDolGuldurBrickCracked,stairsDolGuldurBrickCracked,,Cracked Dol Guldur Brick Stairs,cracked_dol_guldur_brick_stairs,ported,name,
block,stairsDolGuldurBrickMossy,stairsDolGuldurBrickMossy,,Mossy Dol Guldur Brick Stairs,mossy_dol_guldur_brick_stairs,ported,name,
block,stairsDorwinionBrick,stairsDorwinionBrick,,Dorwinion Brick Stairs,dorwinion_brick_stairs,ported,name,
block,stairsDorwinionBrickCracked,stairsDorwinionBrickCracked,,Cracked Dorwinion Brick Stairs,cracked_dorwinion_brick_stairs,ported,name,
block,stairsDorwinionBrickFlowers,stairsDorwinionBrickFlowers,,Flowery Dorwinion Brick Stairs,dorwinion_flowers_brick_stairs,ported,name,
block,stairsDorwinionBrickMossy,stairsDorwinionBrickMossy,,Mossy Dorwinion Brick Stairs,mossy_dorwinion_brick_stairs,ported,name,
block,stairsDragon,stairsDragon,,Dragonblood Wood Stairs,dragon_stairs,ported,name,
block,stairsDwarvenBrick,stairsDwarvenBrick,,Dwarven Brick Stairs,dwarven_brick_stairs,ported,name,
block,stairsDwarvenBrickCracked,stairsDwarvenBrickCracked,,Cracked Dwarven Brick Stairs,cracked_dwarven_brick_stairs,ported,name,
block,stairsDwarvenBrickObsidian,stairsDwarvenBrickObsidian,,Obsidian Dwarven Brick Stairs,obsidian_dwarven_brick_stairs,ported,name,
block,stairsElvenBrick,stairsElvenBrick,,Galadhrim Brick Stairs,galadhrim_brick_stairs,ported,name,
block,stairsElvenBrickCracked,stairsElvenBrickCracked,,Cracked Galadhrim Brick Stairs,cracked_galadhrim_brick_stairs,ported,name,
block,stairsElvenBrickMossy,stairsElvenBrickMossy,,Mossy Galadhrim Brick Stairs,mossy_galadhrim_brick_stairs,ported,name,
block,stairsFir,stairsFir,,Fir Wood Stairs,fir_stairs,ported,name,
block,stairsGondorBrick,stairsGondorBrick,,Gondor Brick Stairs,gondor_brick_stairs,ported,name,
block,stairsGondorBrickCracked,stairsGondorBrickCracked,,Cracked Gondor Brick Stairs,cracked_gondor_brick_stairs,ported,name,
block,stairsGondorBrickMossy,stairsGondorBrickMossy,,Mossy Gondor Brick Stairs,mossy_gondor_brick_stairs,ported,name,
block,stairsGondorBrickRustic,stairsGondorBrickRustic,,Gondor Cobblebrick Stairs,gondor_cobblebrick_stairs,ported,name,
block,stairsGondorBrickRusticCracked,stairsGondorBrickRusticCracked,,Cracked Gondor Cobblebrick Stairs,cracked_gondor_cobblebrick_stairs,ported,name,
block,stairsGondorBrickRusticMossy,stairsGondorBrickRusticMossy,,Mossy Gondor Cobblebrick Stairs,mossy_gondor_cobblebrick_stairs,ported,name,
block,stairsGondorRock,stairsGondorRock,,Gondor Rock Stairs,gondor_rock_stairs,ported,name,
block,stairsGreenOak,stairsGreenOak,,Green-oak Wood Stairs,green_oak_stairs,ported,name,
block,stairsHighElvenBrick,stairsHighElvenBrick,,High Elven Brick Stairs,high_elven_brick_stairs,ported,name,
block,stairsHighElvenBrickCracked,stairsHighElvenBrickCracked,,Cracked High Elven Brick Stairs,cracked_high_elven_brick_stairs,ported,name,
block,stairsHighElvenBrickMossy,stairsHighElvenBrickMossy,,Mossy High Elven Brick Stairs,mossy_high_elven_brick_stairs,ported,name,
block,stairsHolly,stairsHolly,,Holly Wood Stairs,holly_stairs,ported,name,
block,stairsKanuka,stairsKanuka,,Kanuka Wood Stairs,kanuka_stairs,ported,name,
block,stairsLairelosse,stairsLairelosse,,Lairelossë Wood Stairs,lairelosse_stairs,ported,name,
block,stairsLarch,stairsLarch,,Larch Wood Stairs,larch_stairs,ported,name,
block,stairsLebethron,stairsLebethron,,Lebethron Wood Stairs,lebethron_stairs,ported,name,
block,stairsLemon,stairsLemon,,Lemon Wood Stairs,lemon_stairs,ported,name,
block,stairsLime,stairsLime,,Lime Wood Stairs,lime_stairs,ported,name,
block,stairsMahogany,stairsMahogany,,Mahogany Wood Stairs,mahogany_stairs,ported,name,
block,stairsMallorn,stairsMallorn,,Mallorn Wood Stairs,mallorn_stairs,ported,name,
block,stairsMango,stairsMango,,Mango Wood Stairs,mango_stairs,ported,name,
block,stairsMangrove,stairsMangrove,,Mangrove Wood Stairs,mangrove_stairs,ported,name,
block,stairsMaple,stairsMaple,,Maple Wood Stairs,maple_stairs,ported,name,
block,stairsMirkOak,stairsMirkOak,,Mirk-oak Wood Stairs,mirk_oak_stairs,ported,name,
block,stairsMordorBrick,stairsMordorBrick,,Mordor Brick Stairs,mordor_brick_stairs,ported,name,
block,stairsMordorBrickCracked,stairsMordorBrickCracked,,Cracked Mordor Brick Stairs,cracked_mordor_brick_stairs,ported,name,
block,stairsMordorRock,stairsMordorRock,,Mordor Rock Stairs,mordor_rock_stairs,ported,name,
block,stairsMoredainBrick,stairsMoredainBrick,,Morwaith Brick Stairs,morwaith_brick_stairs,ported,name,
block,stairsMorwaithBrickCracked,stairsMorwaithBrickCracked,,Cracked Morwaith Brick Stairs,cracked_morwaith_brick_stairs,ported,name,
block,stairsMudBrick,stairsMudBrick,,Mud Brick Stairs,mud_brick_stairs,ported,name,
block,stairsNearHaradBrick,stairsNearHaradBrick,,Haradric Brick Stairs,near_harad_brick_stairs,ported,name,
block,stairsNearHaradBrickCracked,stairsNearHaradBrickCracked,,Cracked Haradric Brick Stairs,near_harad_cracked_brick_stairs,ported,name,
block,stairsNearHaradBrickRed,stairsNearHaradBrickRed,,Red Haradric Brick Stairs,near_harad_red_brick_stairs,ported,name,
block,stairsNearHaradBrickRedCracked,stairsNearHaradBrickRedCracked,,Cracked Red Haradric Brick Stairs,near_harad_red_cracked_brick_stairs,ported,name,
block,stairsOlive,stairsOlive,,Olive Wood Stairs,olive_stairs,ported,name,
block,stairsOrange,stairsOrange,,Orange Wood Stairs,orange_stairs,ported,name,
block,stairsPalm,stairsPalm,,Palm Wood Stairs,palm_stairs,ported,name,
block,stairsPear,stairsPear,,Pear Wood Stairs,pear_stairs,ported,name,
block,stairsShirePine,stairsPine,,Shire Pine Wood Stairs,shire_pine_stairs,ported,name,
block,stairsPine,stairsPinePine,,Pine Wood Stairs,pine_stairs,ported,name,
block,stairsPlum,stairsPlum,,Plum Wood Stairs,plum_stairs,ported,name,
block,stairsPomegranate,stairsPomegranate,,Pomegranate Wood Stairs,pomegranate_stairs,ported,name,
block,stairsRedRock,stairsRedRock,,Cargon Stairs,red_rock_stairs,ported,name,
block,stairsRedRockBrick,stairsRedRockBrick,,Cargon Brick Stairs,red_rock_brick_stairs,ported,name,
block,stairsRedSandstone,stairsRedSandstone,,Red Sandstone Stairs,,vanilla,override,user confirmed vanilla duplicate
block,stairsRedwood,stairsRedwood,,Redwood Wood Stairs,redwood_stairs,ported,name,
block,stairsReed,stairsReed,,Reed Stairs,thatch_reed_stairs,ported,name,
block,stairsRhunBrick,stairsRhunBrick,,Rhûnic Brick Stairs,rhun_brick_stairs,ported,name,
block,stairsRhunBrickCracked,stairsRhunBrickCracked,,Cracked Rhûnic Brick Stairs,rhun_cracked_brick_stairs,ported,name,
block,stairsRhunBrickFlowers,stairsRhunBrickFlowers,,Flowery Rhûnic Brick Stairs,rhun_flowers_brick_stairs,ported,name,
block,stairsRhunBrickMossy,stairsRhunBrickMossy,,Mossy Rhûnic Brick Stairs,rhun_mossy_brick_stairs,ported,name,
block,stairsRhunBrickRed,stairsRhunBrickRed,,Red Rhûnic Brick Stairs,rhun_red_brick_stairs,ported,name,
block,stairsRohanBrick,stairsRohanBrick,,Rohan Brick Stairs,rohan_brick_stairs,ported,name,
block,stairsRohanRock,stairsRohanRock,,Rohan Rock Stairs,rohan_rock_stairs,ported,name,
block,stairsRotten,stairsRotten,,Rotten Wood Stairs,rotten_stairs,ported,name,
block,stairsScorchedStone,stairsScorchedStone,,Scorched Stone Stairs,scorched_stone_stairs,ported,name,
block,stairsStone,stairsStone,,Stone Stairs,,vanilla,override,user confirmed vanilla duplicate
block,stairsStoneBrickCracked,stairsStoneBrickCracked,,Cracked Stone Brick Stairs,cracked_stone_brick_stairs,ported,name,
block,stairsStoneBrickMossy,stairsStoneBrickMossy,,Mossy Stone Brick Stairs,,vanilla,override,user confirmed vanilla duplicate
block,stairsTauredainBrick,stairsTauredainBrick,,Taurethrim Brick Stairs,tauredain_brick_stairs,ported,name,
block,stairsTauredainBrickCracked,stairsTauredainBrickCracked,,Cracked Taurethrim Brick Stairs,tauredain_cracked_brick_stairs,ported,name,
block,stairsTauredainBrickGold,stairsTauredainBrickGold,,Golden Taurethrim Brick Stairs,tauredain_gold_brick_stairs,ported,name,
block,stairsTauredainBrickMossy,stairsTauredainBrickMossy,,Mossy Taurethrim Brick Stairs,tauredain_mossy_brick_stairs,ported,name,
block,stairsTauredainBrickObsidian,stairsTauredainBrickObsidian,,Obsidian Taurethrim Brick Stairs,tauredain_obsidian_brick_stairs,ported,name,
block,stairsThatch,stairsThatch,,Thatch Stairs,thatch_thatch_stairs,ported,name,
block,stairsUmbarBrick,stairsUmbarBrick,,Umbar Brick Stairs,umbar_brick_stairs,ported,name,
block,stairsUmbarBrickCracked,stairsUmbarBrickCracked,,Cracked Umbar Brick Stairs,cracked_umbar_brick_stairs,ported,name,
block,stairsUrukBrick,stairsUrukBrick,,Uruk Brick Stairs,uruk_brick_stairs,ported,name,
block,stairsUtumnoBrickFire,stairsUtumnoBrickFire,,Fire Utumno Brick Stairs,fire_utumno_brick_stairs,ported,name,
block,stairsUtumnoBrickIce,stairsUtumnoBrickIce,,Ice Utumno Brick Stairs,ice_utumno_brick_stairs,ported,name,
block,stairsUtumnoBrickObsidian,stairsUtumnoBrickObsidian,,Obsidian Utumno Brick Stairs,obsidian_utumno_brick_stairs,ported,name,
block,stairsUtumnoTileFire,stairsUtumnoTileFire,,Fire Utumno Tiling Stairs,utumno_fire_tile_brick_stairs,ported,name,
block,stairsUtumnoTileIce,stairsUtumnoTileIce,,Ice Utumno Tiling Stairs,utumno_ice_tile_brick_stairs,ported,name,
block,stairsUtumnoTileObsidian,stairsUtumnoTileObsidian,,Obsidian Utumno Tiling Stairs,utumno_obsidian_tile_brick_stairs,ported,name,
block,stairsWhiteSandstone,stairsWhiteSandstone,,White Sandstone Stairs,white_sandstone_stairs,ported,name,
block,stairsWillow,stairsWillow,,Willow Wood Stairs,willow_stairs,ported,name,
block,stairsWoodElvenBrick,stairsWoodElvenBrick,,Wood-elven Brick Stairs,wood_elven_brick_stairs,ported,name,
block,stairsWoodElvenBrickCracked,stairsWoodElvenBrickCracked,,Cracked Wood-elven Brick Stairs,cracked_wood_elven_brick_stairs,ported,name,
block,stairsWoodElvenBrickMossy,stairsWoodElvenBrickMossy,,Mossy Wood-elven Brick Stairs,mossy_wood_elven_brick_stairs,ported,name,
block,stalactite,stalactite,0,Stalactite,,missing,,
block,stalactite,stalactite,1,Stalagmite,,missing,,
block,stalactiteIce,stalactiteIce,0,Ice Stalactite,,missing,,
block,stalactiteIce,stalactiteIce,1,Ice Stalagmite,,missing,,
block,stalactiteObsidian,stalactiteObsidian,0,Obsidian Stalactite,,missing,,
block,stalactiteObsidian,stalactiteObsidian,1,Obsidian Stalagmite,,missing,,
block,strawBed,strawBed,,,straw_bed,ported,id,
block,tallGrass,tallGrass,0,Short Grass,tall_grass_short,ported,name,
block,tallGrass,tallGrass,1,Flowery Grass,tall_grass_flower,ported,name,
block,tallGrass,tallGrass,2,Wheatgrass,tall_grass_wheat,ported,name,
block,tallGrass,tallGrass,3,Thistle,tall_grass_thistle,ported,name,
block,tallGrass,tallGrass,4,Nettles,tall_grass_nettle,ported,name,
block,tallGrass,tallGrass,5,Jungle Sprout,tall_grass_fernsprout,ported,name,
block,tauredainTable,tauredainCraftingTable,,Taurethrim Crafting Table,tauredain_crafting_table,ported,name,
block,tauredainDartTrap,tauredainDartTrap,,Taurethrim Dart Trap,tauredain_dart_trap,ported,name,
